dataset,image_name,attention_blue,attention_green,attention_lowlight
UIEB_raw_890,228_img_.png,0.3789476752281189,0.3986264169216156,0.2224259078502655
UIEB_raw_890,229_img_.png,0.26800331473350525,0.3827381730079651,0.34925851225852966
UIEB_raw_890,22_img_.png,0.16064044833183289,0.5309089422225952,0.3084506094455719
UIEB_raw_890,230_img_.png,0.16293664276599884,0.5269622206687927,0.31010115146636963
UIEB_raw_890,231_img_.png,0.14153337478637695,0.5355600118637085,0.3229066729545593
UIEB_raw_890,232_img_.png,0.1423514187335968,0.5274190306663513,0.33022958040237427
UIEB_raw_890,233_img_.png,0.13572971522808075,0.5361814498901367,0.32808879017829895
UIEB_raw_890,234_img_.png,0.1583239585161209,0.5045962333679199,0.33707988262176514
UIEB_raw_890,236_img_.png,0.1457788348197937,0.5408484935760498,0.3133726716041565
UIEB_raw_890,238_img_.png,0.20857223868370056,0.49047502875328064,0.3009527325630188
UIEB_raw_890,23_img_.png,0.17293140292167664,0.5325478911399841,0.2945207357406616
UIEB_raw_890,240_img_.png,0.33240848779678345,0.34249216318130493,0.3250993490219116
UIEB_raw_890,241_img_.png,0.14254102110862732,0.5345642566680908,0.32289475202560425
